DataTimeStamp;GPSLong;GPSLat;Vel;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;Pitch;Roll;Yaw
1630259198853;-46.46461833333333;-23.52752666666667;10.13;-0.3006;0.5748;10.652999999999999;0.7927;-0.3659;1.4024;1.8246;5.1017;-45.8357
1630259198904;-46.46461833333333;-23.52752666666667;10.13;0.594;0.5988;9.5585;-4.5732;-2.0122;-1.2195;1.8531;5.0525;-46.0646
1630259198950;-46.46461833333333;-23.52752666666667;10.13;0.594;0.5988;9.5585;-4.5732;-2.0122;-1.2195;1.8531;5.0525;-46.0646
1630259199002;-46.46461833333333;-23.52752666666667;10.13;-0.3581;1.4035;9.0915;-3.7195;-1.5854;-0.4268;1.9509999999999998;4.5388;-46.0194
1630259199053;-46.46461833333333;-23.52752666666667;10.13;1.1089;0.4958;10.295;-2.1341;-1.9512;-0.7317;2.0008;4.3354;-46.016999999999996
1630259199100;-46.46461833333333;-23.52752666666667;10.13;1.1089;0.4958;10.295;-2.1341;-1.9512;-0.7317;2.0008;4.3354;-46.016999999999996
1630259199152;-46.46461833333333;-23.52752666666667;10.13;-0.3844;0.8407;10.1477;-4.0854;-2.2561;-1.2195;2.0737;4.2205;-46.0218
1630259199202;-46.46461833333333;-23.52752666666667;10.13;1.8645;-0.018000000000000002;10.597999999999999;-3.4146;-2.6829;0.3659;2.1478;4.1283;-46.0116
1630259199252;-46.46461833333333;-23.52752666666667;10.13;-0.2515;0.5377;10.0196;-3.2927;-1.7683;-1.9512;2.2541;3.9162;-45.9924
1630259199302;-46.46461833333333;-23.52752666666667;10.13;-0.855;0.7652;10.3465;3.2317;1.4634;0.122;2.3238;3.4531;-46.0084
1630259199352;-46.46461833333333;-23.52752666666667;10.13;0.855;0.7892;9.8471;5.9756;2.439;0.6707;2.235;3.4373;-46.0458
1630259199402;-46.46461833333333;-23.52752666666667;10.13;-0.57;0.5437;11.1033;1.7073;2.1341;0.1829;2.0918;3.6197;-46.031000000000006
1630259199452;-46.464645;-23.52752333333334;10.17;-0.57;0.5437;11.1033;1.7073;2.1341;0.1829;2.0918;3.6197;-46.031000000000006
1630259199503;-46.464645;-23.52752333333334;10.17;1.5364;0.7353;9.5825;0.1829;1.2805;-0.3659;1.9384;3.6696;-46.0276
1630259199552;-46.464645;-23.52752333333334;10.17;-0.2898;-0.018000000000000002;10.8746;-2.0122;0.2439;-0.7317;1.8571;3.7115;-46.0132
1630259199603;-46.464645;-23.52752333333334;10.17;0.1772;0.3509;9.9788;0.061;-1.1585;-0.7317;1.8237;3.5053;-46.0451
1630259199652;-46.464645;-23.52752333333334;10.17;0.1772;0.3509;9.9788;0.061;-1.1585;-0.7317;1.8237;3.5053;-46.0451
1630259199703;-46.464645;-23.52752333333334;10.17;0.9963;0.3173;10.0555;0.7317;-1.1585;-0.4268;1.9495;3.4141;-45.9807
1630259199754;-46.464645;-23.52752333333334;10.17;0.3616;0.6946;9.8819;1.1585;-0.3659;-0.3659;1.976;3.4258;-45.9477
1630259199803;-46.464645;-23.52752333333334;10.17;0.3616;0.6946;9.8819;1.1585;-0.3659;-0.3659;1.976;3.4258;-45.9477
1630259199853;-46.464645;-23.52752333333334;10.17;-0.5592;0.861;9.4364;-4.2073;0.061;-1.0366;1.9643;3.4234;-45.8618
1630259199903;-46.464645;-23.52752333333334;10.17;-0.5592;0.861;9.4364;-4.2073;0.061;-1.0366;1.9643;3.4234;-45.8618
1630259199953;-46.464645;-23.52752333333334;10.17;0.8814;1.1029;10.2459;-4.2073;0.0;0.6707;1.9338;3.2846;-45.8035
1630259200004;-46.464645;-23.52752333333334;10.17;1.7987;0.1976;10.2231;-0.7317;0.3659;-0.3049;1.8879;2.9091;-45.7691
1630259200053;-46.464645;-23.52752333333334;10.17;1.7987;0.1976;10.2231;-0.7317;0.3659;-0.3049;1.8879;2.9091;-45.7691
1630259200104;-46.464645;-23.52752333333334;10.17;1.5628;0.0228;10.1681;2.5610000000000004;0.5488;-0.9756;1.8457;2.7752;-45.7421
1630259200153;-46.464645;-23.52752333333334;10.17;1.5628;0.0228;10.1681;2.5610000000000004;0.5488;-0.9756;1.8457;2.7752;-45.7421
1630259200203;-46.464645;-23.52752333333334;10.17;-1.1999;0.5832;9.7932;-1.4024;0.9146;-1.9512;1.8493;2.8041;-45.7083
1630259200254;-46.464645;-23.52752333333334;10.17;0.9915;0.8418;9.4328;-0.7927;1.1585;-0.7317;1.7817;2.8104;-45.6453
1630259200303;-46.464645;-23.52752333333334;10.17;0.8179;0.6526;9.3154;1.6463;1.4024;0.4878;1.7421;2.7359;-45.6201
1630259200354;-46.464645;-23.52752333333334;10.17;-0.2383;0.764;8.9777;-1.1585;1.0976;0.122;1.6438;2.7013;-45.6094
1630259200405;-46.464645;-23.52752333333334;10.17;0.0587;-0.0467;11.2949;1.1585;1.0366;-1.2195;1.5758;2.6312;-45.5838
1630259200456;-46.464645;-23.52752333333334;10.17;-0.1497;0.6131;9.4687;-3.6585;0.2439;-1.3415;1.5324;2.6042;-45.5267
1630259200505;-46.464645;-23.52752333333334;10.17;0.2311;0.3664;9.719;-4.2073;0.2439;-0.122;1.4746;2.4693;-45.4826
1630259200557;-46.46466999999999;-23.527525;10.13;0.2311;0.3664;9.719;-4.2073;0.2439;-0.122;1.4746;2.4693;-45.4826
1630259200606;-46.46466999999999;-23.527525;10.13;1.7184;0.7664;9.9657;1.6463;0.4878;-0.3049;1.4432;2.088;-45.4601
1630259200656;-46.46466999999999;-23.527525;10.13;-0.3712;0.6191;9.2136;2.1341;0.1829;-1.3415;1.4647;1.9577;-45.476000000000006
1630259200707;-46.46466999999999;-23.527525;10.13;0.4036;0.4239;8.7718;2.1951;-0.1829;0.3049;1.4428;1.9972;-45.4466
1630259200756;-46.46466999999999;-23.527525;10.13;-1.6369999999999998;0.4227;9.9537;0.061;-0.3049;-1.7073;1.4180000000000001;2.0304;-45.4128
1630259200806;-46.46466999999999;-23.527525;10.13;0.7005;0.7077;9.7597;-0.3659;-0.4268;-1.2195;1.4186;1.9622;-45.3613
1630259200859;-46.46466999999999;-23.527525;10.13;0.8862;0.5137;10.4579;-2.8659;-0.6098;-2.8659;1.4424;1.8916;-45.3752
1630259200907;-46.46466999999999;-23.527525;10.13;1.6130000000000002;-0.0204;10.5129;-5.2439;-0.7317;0.122;1.4832;1.7915;-45.3409
1630259200958;-46.46466999999999;-23.527525;10.13;1.6130000000000002;-0.0204;10.5129;-5.2439;-0.7317;0.122;1.4832;1.7915;-45.3409
1630259201008;-46.46466999999999;-23.527525;10.13;0.9508;0.461;9.7585;-0.061;-0.9756;-0.122;1.4789;1.3459;-45.3323
1630259201058;-46.46466999999999;-23.527525;10.13;1.261;0.0587;9.883;-0.1829;-0.7927;-1.7683;1.5102;1.3336;-45.2418
1630259201109;-46.46466999999999;-23.527525;10.13;0.6023;0.3281;10.6806;3.6585;-0.4268;-1.9512;1.5619;1.2595;-45.2016
1630259201160;-46.46466999999999;-23.527525;10.13;0.6023;0.3281;10.6806;3.6585;-0.4268;-1.9512;1.5619;1.2595;-45.2016
1630259201211;-46.46466999999999;-23.527525;10.13;0.4503;-0.3209;9.5609;-0.6707;-0.6707;-0.7927;1.5659;1.3792;-45.1829
1630259201261;-46.46466999999999;-23.527525;10.13;2.4537;-0.6035;11.1955;-2.622;-0.5488;0.3659;1.5482;1.4857;-45.106
1630259201311;-46.46466999999999;-23.527525;10.13;-1.0227;1.0239;9.2232;-0.7927;-0.8537;-1.8293;1.5724;1.3096;-45.0397
1630259201365;-46.46466999999999;-23.527525;10.13;-1.7268;0.0311;9.1693;-2.7439;-0.9146;-1.1585;1.6141;1.2854;-44.9657
1630259201411;-46.46466999999999;-23.527525;10.13;1.2274;-0.2215;11.3248;4.3293;0.4878;-2.8049;1.6379;1.1246;-44.9313
1630259201462;-46.46466999999999;-23.527525;10.13;1.2274;-0.2215;11.3248;4.3293;0.4878;-2.8049;1.6379;1.1246;-44.9313
1630259201511;-46.46469166666667;-23.527521666666665;9.85;0.5365;-0.4658;10.6051;0.6707;-0.2439;-0.4268;1.6444;1.3795;-44.9056
1630259201560;-46.46469166666667;-23.527521666666665;9.85;0.7233;0.2958;9.7381;0.3049;-0.3049;-0.3049;1.5877;1.5925;-44.8588
1630259201611;-46.46469166666667;-23.527521666666665;9.85;-0.7305;0.3533;10.2603;-1.7073;0.4878;-1.7683;1.5721;1.6675;-44.8032
1630259201662;-46.46469166666667;-23.527521666666665;9.85;0.7113;0.2299;10.270999999999999;-2.5;0.7317;-0.6707;1.5295;1.5874;-44.6974
1630259201712;-46.46469166666667;-23.527521666666665;9.85;0.7113;0.2299;10.270999999999999;-2.5;0.7317;-0.6707;1.5295;1.5874;-44.6974
1630259201763;-46.46469166666667;-23.527521666666665;9.85;-1.043;-0.0491;11.932;8.7805;1.2195;0.6098;1.3874;1.4267;-44.6676
1630259201814;-46.46469166666667;-23.527521666666665;9.85;-1.043;-0.0491;11.932;8.7805;1.2195;0.6098;1.3874;1.4267;-44.6676
1630259201865;-46.46469166666667;-23.527521666666665;9.85;0.4934;0.5724;9.5058;3.4756;1.0976;0.3049;1.2135;2.035;-44.6468
1630259201914;-46.46469166666667;-23.527521666666665;9.85;-2.71;0.4539;10.2435;1.6463;1.6463;-3.5366;1.0992;2.2030000000000003;-44.5663
1630259201965;-46.46469166666667;-23.527521666666665;9.85;-2.71;0.4539;10.2435;1.6463;1.6463;-3.5366;1.0992;2.2030000000000003;-44.5663
1630259202014;-46.46469166666667;-23.527521666666665;9.85;1.0742;0.7401;9.3645;1.1585;0.9756;0.4268;0.9266;2.3568;-44.5022
1630259202065;-46.46469166666667;-23.527521666666665;9.85;-0.0539;0.3988;9.9944;2.7439;0.7927;0.9146;0.8232;2.4748;-44.4839
1630259202115;-46.46469166666667;-23.527521666666665;9.85;0.0683;0.8598;9.4364;0.6098;0.2439;-0.3659;0.7093;2.5667;-44.4637
1630259202166;-46.46469166666667;-23.527521666666665;9.85;0.0563;0.1724;11.0961;-0.4878;0.061;-0.6098;0.6517;2.6128;-44.4244
1630259202215;-46.46469166666667;-23.527521666666665;9.85;-1.0191;0.6155;9.8759;-0.5488;0.5488;-1.6463;0.6165;2.5664;-44.3768
1630259202266;-46.46469166666667;-23.527521666666665;9.85;0.3221;0.2946;9.7489;-0.4878;0.4878;-0.122;0.5645;2.5345;-44.324
1630259202315;-46.46469166666667;-23.527521666666665;9.85;-0.6729999999999999;0.2263;10.470999999999998;0.5488;0.3659;-1.8293;0.5038;2.461;-44.3056
1630259202366;-46.46469166666667;-23.527521666666665;9.85;-0.7508;0.4431;10.7884;-0.6098;0.0;-1.4024;0.4691;2.4146;-44.2743
1630259202415;-46.46469166666667;-23.527521666666665;9.85;1.2155;0.8514;9.4328;-0.7927;-0.122;-0.7927;0.4147;2.4138;-44.2203
1630259202466;-46.46469166666667;-23.527521666666665;9.85;-0.5928;0.3748;10.2136;0.6707;-0.122;0.3659;0.3943;2.3841;-44.1838
1630259202516;-46.46469166666667;-23.527521666666665;9.85;-1.073;0.20600000000000002;9.8172;4.6951;-0.122;0.0;0.3332;2.3637;-44.1844
1630259202567;-46.46469166666667;-23.527521666666665;9.85;-1.073;0.20600000000000002;9.8172;4.6951;-0.122;0.0;0.3332;2.3637;-44.1844
1630259202618;-46.46470666666667;-23.52752;9.47;0.1545;0.6970000000000001;9.2448;-0.3049;0.1829;-0.061;0.2578;2.5525;-44.1353
1630259202667;-46.46470666666667;-23.52752;9.47;-0.8275;0.752;10.0375;0.4878;0.1829;1.8293;0.1722;2.5801;-44.1881
1630259202718;-46.46470666666667;-23.52752;9.47;-0.39399999999999996;0.873;10.1621;1.6463;0.0;2.5;0.0338;2.6068;-44.262
1630259202769;-46.46470666666667;-23.52752;9.47;-0.39399999999999996;0.873;10.1621;1.6463;0.0;2.5;0.0338;2.6068;-44.262
1630259202818;-46.46470666666667;-23.52752;9.47;-1.2825;0.2467;10.4938;2.8049;-0.061;-0.5488;-0.2518;2.7323;-44.3977
1630259202868;-46.46470666666667;-23.52752;9.47;-2.4166;0.5604;10.75;-0.9146;-0.2439;-0.7927;-0.3861;2.8476;-44.3883
1630259202922;-46.46470666666667;-23.52752;9.47;-2.783;1.0586;9.713;-0.7927;-0.4268;-1.2805;-0.5635;2.8968;-44.3442
1630259202973;-46.46470666666667;-23.52752;9.47;-2.4058;0.7041;10.1214;-0.7927;-0.3049;-0.061;-0.7134;2.8662;-44.2753
1630259203023;-46.46470666666667;-23.52752;9.47;-1.6418;0.503;10.568;0.1829;0.2439;-0.8537;-0.8703;2.8164;-44.2519
1630259203074;-46.46470666666667;-23.52752;9.47;-0.7784;0.3269;9.3753;2.5;0.1829;0.0;-1.0032;2.8247;-44.2235
1630259203123;-46.46470666666667;-23.52752;9.47;-0.6514;0.3724;9.6423;0.4878;-0.122;-1.0976;-1.1193;2.8564;-44.1967
1630259203176;-46.46470666666667;-23.52752;9.47;-0.6514;0.3724;9.6423;0.4878;-0.122;-1.0976;-1.1193;2.8564;-44.1967
1630259203223;-46.46470666666667;-23.52752;9.47;-1.1939;0.7544;10.5944;-0.9756;-0.3659;-1.1585;-1.2196;2.7658;-44.0503
1630259203273;-46.46470666666667;-23.52752;9.47;-0.7916;0.77;9.7597;-0.7317;-0.6707;0.0;-1.2858;2.7001;-43.9568
1630259203324;-46.46470666666667;-23.52752;9.47;-0.4131;0.4706;10.6447;-1.3415;-0.4268;-0.6707;-1.328;2.6713;-43.9298
1630259203374;-46.46470666666667;-23.52752;9.47;-0.4742;0.5473;9.8819;-2.0122;-0.2439;-1.9512;-1.3342;2.5826;-43.9003
1630259203425;-46.46470666666667;-23.52752;9.47;0.4826;0.1174;10.0567;-1.4634;-0.4878;-1.2805;-1.3356;2.5066;-43.8491
1630259203477;-46.46470666666667;-23.52752;9.47;-0.3305;0.3916;10.1058;-0.4268;-0.1829;-0.7317;-1.3196;2.4165;-43.8194
1630259203527;-46.46471666666666;-23.52752;8.86;-0.2371;0.3449;10.3585;0.4268;0.3049;-0.7927;-1.3314;2.3523;-43.7629
1630259203577;-46.46471666666666;-23.52752;8.86;-0.6993;0.746;10.0303;0.5488;0.4878;-0.9146;-1.3533;2.3374;-43.7093
1630259203627;-46.46471666666666;-23.52752;8.86;-0.467;0.6167;10.6794;1.8293;0.1829;0.122;-1.3913;2.3748;-43.6869
1630259203677;-46.46471666666666;-23.52752;8.86;-0.655;0.5006;9.8543;1.3415;-0.061;-0.3049;-1.4286;2.4128;-43.7021
1630259203727;-46.46471666666666;-23.52752;8.86;-0.4347;0.2191;10.0244;0.4878;-0.2439;-1.5244;-1.4284;2.4505;-43.7054
1630259203777;-46.46471666666666;-23.52752;8.86;-0.2934;0.3497;9.7405;-1.1585;-0.5488;-0.4878;-1.3974;2.4530000000000003;-43.7005
1630259203830;-46.46471666666666;-23.52752;8.86;-0.3736;0.3688;10.2591;-1.0366;0.0;-0.9756;-1.3939;2.406;-43.6857
1630259203877;-46.46471666666666;-23.52752;8.86;-0.8143;0.4586;10.8746;0.0;0.0;-1.2195;-1.3843;2.3562;-43.6498
1630259203930;-46.46471666666666;-23.52752;8.86;-0.309;0.7305;9.8148;2.0732;-0.061;1.6463;-1.3937;2.3521;-43.6335
1630259203977;-46.46471666666666;-23.52752;8.86;-0.7293;0.467;10.3525;1.7683;0.122;0.7927;-1.4549;2.423;-43.6853
1630259204030;-46.46471666666666;-23.52752;8.86;-0.4263;0.3928;9.9753;2.439;0.061;0.1829;-1.5067;2.498;-43.7487
1630259204079;-46.46471666666666;-23.52752;8.86;-0.6586;0.3449;9.4484;1.8293;0.1829;0.0;-1.5515;2.5921;-43.7735
1630259204128;-46.46471666666666;-23.52752;8.86;-1.1568;0.3916;10.5309;2.439;0.1829;-1.0366;-1.6077;2.6595;-43.7499
1630259204179;-46.46471666666666;-23.52752;8.86;0.3102;0.4946;10.4255;1.8293;0.122;-2.1341;-1.6547;2.6931;-43.7322
1630259204230;-46.46471666666666;-23.52752;8.86;-0.4095;0.6203;9.9621;0.6098;-0.3049;-1.4634;-1.6641;2.7855;-43.653
1630259204279;-46.46471666666666;-23.52752;8.86;-0.7341;0.6802;10.2291;-0.2439;-0.6707;-1.4024;-1.6927;2.7945;-43.5513
1630259204329;-46.46471666666666;-23.52752;8.86;0.1186;0.3137;10.1716;-0.7317;-0.6707;-0.5488;-1.6654;2.7898;-43.4972
1630259204380;-46.46471666666666;-23.52752;8.86;-0.0695;0.5437;9.6639;-1.5854;-0.4268;-1.0976;-1.6114;2.7376;-43.4779
1630259204437;-46.46471666666666;-23.52752;8.86;-0.4563;0.4742;10.0794;-1.6463;-0.6098;-0.6707;-1.5768;2.6553;-43.4528
1630259204482;-46.46471666666666;-23.52752;8.86;0.2251;0.3281;10.0387;0.7927;-0.4268;-0.4878;-1.5487;2.5381;-43.4361
1630259204532;-46.46471666666666;-23.52752;8.86;0.2251;0.3281;10.0387;0.7927;-0.4268;-0.4878;-1.5487;2.5381;-43.4361
1630259204581;-46.46472833333334;-23.527521666666665;8.13;-0.2275;0.1341;10.3046;0.061;-0.4878;0.0;-1.4531;2.5144;-43.4084
1630259204632;-46.46472833333334;-23.527521666666665;8.13;-0.1425;0.6227;9.883;0.4878;-0.122;0.061;-1.4232;2.4949;-43.409
1630259204681;-46.46472833333334;-23.527521666666665;8.13;-0.9903;0.4646;10.6914;0.122;0.061;-0.6098;-1.4141;2.4988;-43.4089
1630259204731;-46.46472833333334;-23.527521666666665;8.13;-0.0814;0.5293;9.7908;0.3659;0.122;-0.3659;-1.4182;2.5077;-43.3968
1630259204782;-46.46472833333334;-23.527521666666665;8.13;-0.4359;0.6323;10.2806;-0.3049;-0.061;-0.3049;-1.4388;2.5313;-43.4077
1630259204832;-46.46472833333334;-23.527521666666665;8.13;-0.5173;0.4024;10.1417;-0.061;-0.2439;-0.3049;-1.4637;2.5261;-43.4033
1630259204885;-46.46472833333334;-23.527521666666665;8.13;0.085;0.2203;9.9309;0.6098;-0.2439;-0.9756;-1.4689;2.5131;-43.4038
1630259204934;-46.46472833333334;-23.527521666666665;8.13;-0.4922;0.3928;10.0746;0.6707;-0.3049;-0.9756;-1.4545;2.4923;-43.4045
1630259204984;-46.46472833333334;-23.527521666666665;8.13;-0.1533;0.3832;10.1142;0.5488;-0.1829;-0.3049;-1.4521;2.4986;-43.3925
1630259205034;-46.46472833333334;-23.527521666666665;8.13;-0.073;0.4048;10.1345;1.0366;0.122;-0.3659;-1.4523;2.4986;-43.3877
1630259205084;-46.46472833333334;-23.527521666666665;8.13;-0.7209;0.6071;10.3812;0.9146;-0.122;-0.4878;-1.4697;2.5126;-43.36600000000001
1630259205135;-46.46472833333334;-23.527521666666665;8.13;-0.2814;0.4167;10.1261;0.6098;-0.3049;-0.1829;-1.492;2.5513;-43.3528
1630259205184;-46.46472833333334;-23.527521666666665;8.13;0.0766;0.57;9.8998;0.3659;-0.3049;-0.6707;-1.492;2.589;-43.3514
1630259205234;-46.46472833333334;-23.527521666666665;8.13;-0.4131;0.5988;10.1764;0.0;-0.3049;-0.4878;-1.4742;2.5967;-43.3415
1630259205285;-46.46472833333334;-23.527521666666665;8.13;0.1389;0.3449;9.8998;0.1829;-0.2439;0.0;-1.464;2.5849;-43.3302
1630259205335;-46.46472833333334;-23.527521666666665;8.13;0.1461;0.4586;10.277000000000001;1.0366;-0.122;-0.2439;-1.4537;2.5732;-43.3259
1630259205386;-46.46472833333334;-23.527521666666665;8.13;-0.4335;0.4982;10.3573;1.0976;-0.3659;0.0;-1.4509999999999998;2.5797;-43.3304
1630259205436;-46.46472833333334;-23.527521666666665;8.13;-0.0407;0.3353;9.9166;0.6707;-0.1829;-0.1829;-1.4549;2.6264;-43.3285
1630259205486;-46.46472833333334;-23.527521666666665;8.13;-0.3305;0.5317;9.9321;0.3659;-0.2439;-0.6707;-1.454;2.6485;-43.3182
1630259205535;-46.46472833333334;-23.527521666666665;8.13;-0.6491;0.5868;10.3429;0.4268;-0.1829;-0.6098;-1.4503;2.6392;-43.3068
1630259205585;-46.46473666666667;-23.52751833333333;7.19;-0.6491;0.5868;10.3429;0.4268;-0.1829;-0.6098;-1.4503;2.6392;-43.3068
1630259205635;-46.46473666666667;-23.52751833333333;7.19;-0.6491;0.5868;10.3429;0.4268;-0.1829;-0.6098;-1.4503;2.6392;-43.3068
1630259205685;-46.46473666666667;-23.52751833333333;7.19;-0.6491;0.5868;10.3429;0.4268;-0.1829;-0.6098;-1.4503;2.6392;-43.3068
1630259205735;-46.46473666666667;-23.52751833333333;7.19;-0.2946;0.4347;9.9645;0.9146;-0.1829;-0.061;-1.4635;2.6443;-43.3019
1630259205786;-46.46473666666667;-23.52751833333333;7.19;-0.2946;0.4347;9.9645;0.9146;-0.1829;-0.061;-1.4635;2.6443;-43.3019
1630259205835;-46.46473666666667;-23.52751833333333;7.19;-0.2946;0.4347;9.9645;0.9146;-0.1829;-0.061;-1.4635;2.6443;-43.3019
1630259205884;-46.46473666666667;-23.52751833333333;7.19;-0.2946;0.4347;9.9645;0.9146;-0.1829;-0.061;-1.4635;2.6443;-43.3019
1630259205935;-46.46473666666667;-23.52751833333333;7.19;-0.2946;0.4347;9.9645;0.9146;-0.1829;-0.061;-1.4635;2.6443;-43.3019
1630259205984;-46.46473666666667;-23.52751833333333;7.19;-0.3748;0.4934;10.2734;0.4268;-0.1829;-0.3659;-1.3823;2.6629;-43.2135
1630259206035;-46.46473666666667;-23.52751833333333;7.19;0.2527;0.4191;9.9309;0.3659;-0.1829;-0.2439;-1.3604;2.6616;-43.2088
1630259206085;-46.46473666666667;-23.52751833333333;7.19;-0.2658;0.5616;10.1896;0.3049;-0.2439;-0.7317;-1.3348;2.6511;-43.1926
1630259206135;-46.46473666666667;-23.52751833333333;7.19;-0.1521;0.4395;10.0651;0.5488;-0.3049;-0.061;-1.3168;2.6589;-43.1875
1630259206185;-46.46473666666667;-23.52751833333333;7.19;0.3126;0.5185;10.0483;0.3659;-0.3049;-0.3659;-1.2947;2.6577;-43.1875
1630259206235;-46.46473666666667;-23.52751833333333;7.19;-0.2934;0.4694;10.3764;0.3659;-0.2439;-0.3659;-1.2702;2.6627;-43.1755
1630259206287;-46.46473666666667;-23.52751833333333;7.19;0.4407;0.406;9.895;0.5488;-0.2439;-0.7317;-1.2547;2.6641;-43.1754
1630259206336;-46.46473666666667;-23.52751833333333;7.19;0.2958;0.5341;10.2351;0.2439;-0.122;-0.9146;-1.2136;2.6549;-43.1544
1630259206387;-46.46473666666667;-23.52751833333333;7.19;-0.085;0.5042;10.1465;0.1829;-0.4268;-0.4878;-1.1859;2.6507;-43.1167
1630259206437;-46.46473666666667;-23.52751833333333;7.19;0.3557;0.3305;10.0291;0.2439;-0.2439;-0.2439;-1.1448;2.6416;-43.0957
1630259206488;-46.46473666666667;-23.52751833333333;7.19;0.285;0.5808;9.9513;0.122;-0.122;-0.6098;-1.0906;2.6273;-43.0797
1630259206537;-46.46474499999999;-23.527521666666665;6.29;-0.0084;0.49700000000000005;10.192;0.0;-0.122;-0.5488;-1.0454;2.6091;-43.0638
1630259206587;-46.46474499999999;-23.527521666666665;6.29;0.5556;0.3233;9.992;0.3049;-0.122;-0.4878;-0.9912;2.5949;-43.0477
1630259206637;-46.46474499999999;-23.527521666666665;6.29;0.4359;0.5293;9.9765;0.1829;-0.061;-0.9146;-0.9279999999999999;2.5846;-43.0268
1630259206689;-46.46474499999999;-23.527521666666665;6.29;0.1856;0.4646;10.2195;0.061;-0.3659;-0.3049;-0.865;2.5742;-42.994
1630259206738;-46.46474499999999;-23.527521666666665;6.29;0.7017;0.3581;9.9561;0.1829;-0.2439;-0.061;-0.8041;2.5575;-42.9828
1630259206789;-46.46474499999999;-23.527521666666665;6.29;0.4299;0.485;10.0423;0.3049;-0.122;-0.6098;-0.7275;2.5423;-42.9786
1630259206840;-46.46474499999999;-23.527521666666665;6.29;0.2874;0.4167;10.2076;0.061;-0.3049;-0.3049;-0.664;2.5321;-42.9672
1630259206887;-46.46474499999999;-23.527521666666665;6.29;0.7688;0.4095;9.9956;0.4268;-0.1829;-0.061;-0.6029;2.5155;-42.9678
1630259206937;-46.46474499999999;-23.527521666666665;6.29;0.3078;0.4646;10.198;0.1829;-0.2439;-0.6098;-0.5329;2.5029;-42.9635
1630259206987;-46.46474499999999;-23.527521666666665;6.29;0.3257;0.4407;10.0998;0.3049;-0.3659;-0.1829;-0.4732;2.5018;-42.9566
1630259207037;-46.46474499999999;-23.527521666666665;6.29;0.8418;0.4119;9.9142;0.4878;-0.122;-0.2439;-0.4136;2.5008;-42.9518
1630259207087;-46.46474499999999;-23.527521666666665;6.29;0.1353;0.5042;10.089;0.122;-0.061;-0.5488;-0.341;2.4948;-42.9473
1630259207137;-46.46474499999999;-23.527521666666665;6.29;0.2251;0.3628;10.1693;0.122;-0.122;-0.061;-0.2931;2.4832;-42.93600000000001
1630259207187;-46.46474499999999;-23.527521666666665;6.29;0.7257;0.4646;9.9106;0.4878;-0.122;0.061;-0.2477;2.4653;-42.931999999999995
1630259207239;-46.46474499999999;-23.527521666666665;6.29;0.7257;0.4646;9.9106;0.4878;-0.122;0.061;-0.2477;2.4653;-42.931999999999995
1630259207288;-46.46474499999999;-23.527521666666665;6.29;0.2359;0.3245;10.1585;0.6098;-0.1829;0.122;-0.1541;2.4736;-42.9365
1630259207338;-46.46474499999999;-23.527521666666665;6.29;0.6609999999999999;0.3545;9.9274;0.3659;-0.2439;0.061;-0.1111;2.4869;-42.9478
1630259207388;-46.46474499999999;-23.527521666666665;6.29;-0.0108;0.4718;10.1381;0.3659;-0.2439;-0.3049;-0.0629;2.4755;-42.9531
1630259207438;-46.46474499999999;-23.527521666666665;6.29;0.3449;0.3233;9.9585;0.6707;-0.122;0.061;-0.0382;2.4808;-42.9529
1630259207490;-46.46474833333333;-23.527521666666665;5.46;0.5413;0.485;9.9381;0.3659;-0.122;-0.3049;-0.0071;2.4835;-42.9529
1630259207539;-46.46474833333333;-23.527521666666665;5.46;0.0072;0.5053;10.3369;0.3659;-0.3049;-0.4268;0.0277;2.4772;-42.9366
1630259207590;-46.46474833333333;-23.527521666666665;5.46;0.3401;0.3533;9.8771;0.7317;-0.4268;-0.061;0.0614;2.4865;-42.9364
1630259207640;-46.46474833333333;-23.527521666666665;5.46;0.4886;0.4383;9.9417;0.4268;-0.1829;-0.4268;0.1081;2.4907;-42.9363
1630259207689;-46.46474833333333;-23.527521666666665;5.46;0.0359;0.4622;10.2579;0.4878;-0.2439;-0.3049;0.1494;2.4818;-42.9202
1630259207739;-46.46474833333333;-23.527521666666665;5.46;0.4191;0.3676;9.9705;0.6098;-0.2439;0.061;0.1804;2.4846;-42.9154
1630259207790;-46.46474833333333;-23.527521666666665;5.46;0.5042;0.4527;10.1297;0.4878;-0.2439;-0.4268;0.2219;2.4759;-42.911
1630259207840;-46.46474833333333;-23.527521666666665;5.46;0.5042;0.4527;10.1297;0.4878;-0.2439;-0.4268;0.2219;2.4759;-42.911
1630259207890;-46.46474833333333;-23.527521666666665;5.46;0.5712;0.3616;9.9765;0.3659;-0.3049;0.1829;0.2869;2.4879;-42.9155
